NA,SI,AL,CR,CU,FE,PB,SN,MO,AG,MN,TI,V,BA,CA,MG,P,B,ZN,NI,LI,K,CD,KV40,Water,Status,Interpretation
1.8,0.7,0.1,0.0,0.4,0.2,0.3,0.7,0.0,0.0,0.0,0.0,0.0,4.1,2.9,0.4,249.0,0.4,1.2,0.0,0.0,0.1,0.0,235.0,0.1,Normal,Condition satisfactory.
3.4,24.0,0.7,1.4,4.2,119.0,0.5,0.0,0.1,0.0,0.7,0.3,0.0,1.8,119.0,2.0,355.0,6.3,20.0,0.0,0.1,0.4,0.0,,0.1,Normal,Unable to obtain a reliable kinematic viscosity result. Wear appears satisfactory. Advice : Resample at recommended sampling interval to follow trends.
1.1,5.8,1.1,0.6,5.2,12.0,1.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2,2.4,0.4,333.0,4.9,9.1,0.3,0.0,0.5,0.0,154.8,0.1,Caution,Low viscosity noted. Visible debris present. Since no abnormal wear; contamination may have occured at sampling. Advice : Resample at the next service intervention. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.
1.4,9.5,2.4,0.8,43.0,29.0,1.3,0.0,0.7,0.9,0.5,1.8,1.3,1.3,191.0,12.0,328.0,13.0,35.0,0.4,0.7,0.0,0.0,229.1,0.1,Caution,Visible debris present. The level of Copper suggests wear of bearing; bush or bearing cage type material. Advice : Resample at the next service intervention.
2.3,8.6,2.3,1.7,34.0,138.0,1.6,0.7,0.8,0.8,0.9,4.1,1.3,1.3,206.0,3.9,326.0,13.0,65.0,0.5,0.9,0.0,0.0,227.0,0.1,Normal,Condition satisfactory.
1.5,17.0,3.2,1.0,4.3,42.0,10.0,0.0,1.5,0.8,0.5,0.6,1.2,2.4,110.0,5.6,276.0,7.9,16.0,0.5,0.7,0.0,0.0,211.8,0.1,Normal,Condition satisfactory.
1.7,7.5,1.0,0.8,3.1,30.0,0.9,1.1,0.8,0.8,0.3,0.5,1.3,0.1,38.0,2.1,336.0,11.0,17.0,0.3,0.7,0.0,0.0,218.1,0.1,Normal,Condition satisfactory.
2.8,1.2,1.1,0.1,1.6,1.6,2.7,0.4,0.6,1.3,0.5,0.8,0.8,0.0,11.0,0.7,61.0,4.6,5.6,0.1,0.2,1.8,0.5,67.4,0.1,Normal,Condition satisfactory.
0.0,0.1,0.0,0.2,1.2,1.1,1.6,1.9,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,39.0,0.0,2.8,0.4,0.0,0.0,0.0,67.3,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Advice : Resample at recommended sampling interval to follow trends. 
0.0,0.2,0.0,0.3,31.0,4.4,1.8,9.8,0.0,0.1,0.1,0.0,0.0,0.2,2.7,0.0,368.0,0.2,2.6,0.4,0.0,0.0,0.1,68.3,0.1,Caution,Slight evidence of tin present; possibly from a bearing alloy. Advice : Resample at the next service intervention. 
0.0,0.1,0.0,0.0,1.3,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,2.5,0.2,0.0,0.0,0.0,67.4,0.1,Normal,Condition satisfactory.
0.0,0.7,0.3,0.0,1.5,1.0,1.8,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,46.0,0.9,0.0,0.0,1.2,0.0,0.0,67.2,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
1.6,0.8,0.9,0.2,1.4,0.0,1.3,2.4,0.4,1.0,0.3,0.5,0.6,0.0,4.0,0.0,52.0,3.1,4.7,0.3,0.3,0.9,0.3,66.9,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
0.0,0.8,0.4,0.9,1.7,3.0,0.0,1.5,1.2,0.0,0.7,0.9,1.1,0.0,6.6,0.4,67.0,8.7,9.7,1.1,1.3,0.6,1.2,66.5,0.1,Normal,Condition satisfactory.
2.4,0.4,0.5,0.4,1.5,0.7,2.4,5.2,0.0,0.0,0.0,0.0,0.0,0.1,18.0,0.4,43.0,0.3,9.7,0.0,0.0,0.1,0.0,66.7,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
3.7,0.3,0.4,0.3,28.0,4.0,1.0,8.3,0.0,0.1,0.1,0.0,0.0,0.1,9.7,0.4,344.0,0.2,5.0,0.2,0.0,0.2,0.0,69.0,0.1,Caution,Visible debris present. Slight evidence of tin present; possibly from a bearing alloy. Advice : Resample at the next service intervention.  
1.4,0.7,0.6,0.9,22.0,6.8,1.8,11.0,0.0,0.1,0.1,0.1,0.0,0.1,11.0,0.0,268.0,8.7,4.5,0.1,0.2,0.0,0.1,77.8,0.1,Serious,Visible debris present. Slight evidence of tin present; possibly from a bearing alloy. Advice : Resample at the next service intervention.    
0.0,0.5,0.4,0.0,1.1,0.5,1.1,0.6,0.0,0.0,0.0,0.1,0.0,0.0,3.2,0.0,42.0,8.7,2.5,0.0,0.2,0.0,0.0,66.3,0.1,Normal,Condition satisfactory.
1.1,0.7,0.0,0.1,1.0,1.2,2.2,2.7,0.0,0.0,0.0,0.0,0.0,0.2,3.3,1.0,38.0,0.5,4.4,0.1,0.0,0.0,0.0,66.7,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
1.4,0.7,0.0,0.0,1.4,1.2,0.5,0.4,0.0,0.0,0.1,0.0,0.0,0.2,34.0,4.5,55.0,3.1,19.0,0.2,0.0,0.2,0.1,66.6,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
2.7,0.7,0.0,0.8,21.0,6.8,1.6,11.0,0.0,0.1,0.1,0.1,0.0,0.2,8.6,0.1,245.0,0.4,5.0,0.1,0.0,0.1,0.1,68.2,0.1,Serious,Visible debris present. There is evidence of tin present; possibly from bearing/bush wear. Advice : Resample at the next service intervention.     
0.0,0.9,0.3,0.0,2.9,1.5,4.2,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,51.0,1.0,0.0,0.0,1.2,0.0,0.0,67.9,0.1,Normal,Condition satisfactory.
1.7,1.8,1.2,0.0,3.1,5.3,0.8,1.4,0.4,1.0,0.4,0.6,0.6,0.0,4.1,0.0,61.0,3.1,7.3,0.3,0.3,1.2,0.5,66.8,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
0.0,1.0,0.5,0.9,3.9,3.8,4.9,1.8,1.3,0.0,0.7,0.9,1.1,0.0,4.7,0.3,57.0,7.0,11.0,1.1,1.3,1.1,1.3,66.6,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
0.0,0.3,0.2,0.0,3.2,3.4,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,9.9,0.0,0.0,0.0,0.1,68.3,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
1.1,0.7,0.0,0.0,2.7,3.6,5.7,0.5,0.0,0.0,0.1,0.0,0.0,0.0,16.0,0.0,44.0,0.0,8.8,0.1,0.1,0.0,0.1,67.0,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
7.3,96.0,33.0,1.3,0.3,144.0,0.0,0.0,0.6,0.0,0.9,0.3,0.0,0.5,41.0,5.8,293.0,13.0,38.0,0.4,0.1,0.7,0.0,221.6,0.1,Caution,Visible debris present. The levels of Silicon and Aluminium suggest the ingress of dirt contamination. Wear appears satisfactory. Advice : Resample at recommended sampling interval to follow trends.
0.3,38.0,0.2,0.2,0.4,6.8,0.6,0.8,0.6,0.2,0.3,0.2,0.1,1.9,13.0,3.2,279.0,5.0,82.0,0.3,1.0,0.0,0.1,219.4,0.1,Normal,Condition satisfactory.
0.0,5.3,0.8,0.4,0.5,7.8,0.0,1.2,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.3,16.0,0.5,0.3,0.1,0.0,0.0,0.0,82.7,0.1,Normal,Condition satisfactory. Insufficient sample to carry out all tests. (WaterKF; Neutralisation number)
0.0,3.9,0.5,0.3,0.3,7.6,0.5,1.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,15.0,0.4,0.4,0.2,0.0,0.0,0.0,95.3,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted. Insufficient sample to carry out all tests. (WaterKF; Neutralisation number)
0.0,1.3,0.6,1.0,0.2,6.2,0.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21.0,0.3,0.0,0.1,0.0,0.0,0.0,83.6,0.1,Normal,Condition satisfactory. Insufficient sample to complete analysis. (Water PPM; Neutralisation Number).
2.4,7.1,0.1,0.1,0.1,9.9,0.4,0.6,0.0,0.0,0.2,0.0,0.0,1.0,2.7,1.7,297.0,3.0,35.0,0.2,0.2,0.0,0.0,205.2,0.1,Normal,Condition satisfactory.
2.9,670.0,3.3,0.3,7.8,36.0,0.9,2.1,0.2,0.0,0.5,0.2,0.0,0.2,7.8,9.7,552.0,3.1,16.0,9.1,0.0,1.6,0.0,192.2,0.1,Serious,Low viscosity noted. Visible debris present. Silicon evident suggesting possible ingress of environmental contamination or a Silicon based product (e.g.  Silicon grease/assembly compound). Since no abnormal wear; contamination may have occured at sampling. Advice : Resample at the next service intervention. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.
2.2,98.0,0.3,0.1,7.2,10.0,0.9,0.9,0.6,0.0,0.3,0.0,0.0,0.2,8.2,2.5,713.0,1.0,15.0,28.0,0.1,0.5,0.0,170.3,0.1,Serious,Visible debris present. Silicon evident suggesting possible ingress of environmental contamination or a Silicon based product (e.g.  Silicon grease/assembly compound). Nickel usually an alloy element such as in steel bearings or shafts. Advice : Change fluid and check unit for source of contamination.
0.0,2.7,0.0,0.0,1.6,2.1,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.3,0.0,0.0,0.0,0.0,0.3,0.0,38.7,0.1,Normal,Condition satisfactory.
0.0,3.7,0.0,0.0,0.3,0.4,0.7,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.5,0.0,0.0,0.0,0.0,0.0,0.0,44.8,0.1,Normal,Condition satisfactory.
0.0,3.7,0.0,0.0,0.2,0.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.0,0.0,0.0,0.0,0.0,0.2,0.0,44.9,0.1,Normal,Condition satisfactory.
0.0,2.5,0.0,0.0,1.5,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0.1,Normal,Condition satisfactory.
0.0,2.3,0.4,0.0,1.5,0.4,0.0,1.9,0.0,0.0,0.0,0.2,1.1,0.1,1.5,0.1,13.0,0.4,1.0,0.2,0.3,0.0,0.0,41.1,0.1,Caution,Visible debris present but wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
0.0,2.3,0.3,0.0,1.1,1.4,0.0,1.6,0.0,0.0,0.0,0.1,1.1,0.5,2.5,0.1,11.0,0.8,1.4,0.3,0.3,0.0,0.0,38.2,0.1,Normal,Condition satisfactory.
0.1,0.7,0.2,0.0,0.6,0.8,0.0,1.5,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,2.9,0.0,0.0,0.0,0.2,0.0,0.0,32.8,0.1,Normal,Condition satisfactory.
0.0,0.7,0.3,0.0,0.5,0.8,0.0,1.7,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,2.9,0.0,0.0,0.0,0.2,0.0,0.0,33.5,0.1,Normal,Condition satisfactory.
0.0,0.1,0.0,0.2,0.1,12.0,0.0,0.0,0.0,0.9,0.0,0.2,0.4,0.0,0.0,0.0,0.0,3.6,0.0,0.0,1.2,1.4,0.0,77.0,0.1,Caution,Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
0.0,0.1,0.0,0.2,0.1,13.0,0.0,0.0,0.0,0.9,0.0,0.2,0.4,0.0,0.0,0.0,0.0,3.6,0.0,0.0,1.2,0.6,0.0,77.4,0.1,Caution,Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
0.5,0.9,0.3,0.2,0.0,2.6,0.0,0.6,0.4,0.0,0.1,0.4,0.0,0.1,26.0,0.0,3.9,3.5,0.0,0.0,1.2,0.0,0.1,70.2,0.1,Caution,Wear appears satisfactory. Fluid ISO cleanliness code is high. Advice : Resample at the next service intervention.
0.0,0.6,0.0,0.0,0.0,0.8,0.8,1.0,0.7,0.0,0.0,0.0,0.0,0.6,0.1,0.0,1.4,0.0,0.0,0.1,0.0,0.3,0.0,72.3,0.1,Normal,Condition satisfactory.
1.8,1.3,0.0,0.0,0.6,2.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.5,0.0,0.0,7.2,0.2,0.0,0.1,0.0,77.6,0.1,Normal,Condition satisfactory.
1.9,1.4,0.0,0.0,0.7,6.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.0,0.0,3.2,0.2,0.0,0.0,0.0,79.8,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
1.7,1.6,0.0,0.0,1.3,4.8,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.4,0.0,0.0,3.9,0.4,0.0,0.3,0.0,79.9,0.3,Serious,Water contamination. Non-homogenous appearance. Visible debris present. ISO cleanliness particle count high. Wear appears satisfactory. Action should be taken to correct - Consider fluid clean/change and/or filter change. Identify source of ingress into system (e.g. product storage conditions & system seals) and feedback findings.
3.4,0.6,0.0,0.2,0.1,13.0,0.0,1.2,0.1,0.0,0.1,0.0,0.0,0.3,2.4,0.0,2.9,0.1,7.2,0.4,0.0,0.3,4.4,76.3,0.1,Caution,Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted. 
2.7,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,1.7,0.0,2.8,0.1,1.5,0.2,0.0,0.2,0.2,72.8,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
3.6,0.9,0.0,0.1,0.1,15.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,1.5,0.0,1.9,0.1,0.0,0.2,0.1,46.3,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
3.1,0.8,0.0,0.2,0.4,24.0,0.6,0.2,0.2,0.0,0.3,0.0,0.0,0.0,1.5,0.0,2.0,0.1,1.9,0.5,0.0,0.1,0.1,48.8,0.1,Normal,Condition satisfactory.
1.0,0.2,0.0,0.1,0.1,2.1,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.1,5.5,0.2,6.9,0.8,1.8,0.1,0.0,0.2,0.1,98.3,0.1,Normal,Condition satisfactory.
0.2,1.7,0.1,0.1,0.4,0.8,0.0,1.1,0.4,0.1,0.1,0.1,0.1,0.1,16.0,0.3,7.3,7.1,5.5,0.2,0.1,0.0,0.1,33.9,0.1,Normal,Condition satisfactory.
0.0,1.9,0.1,0.1,1.0,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.8,3.9,8.7,3.3,0.1,0.0,0.1,0.1,32.4,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
0.1,2.6,0.4,0.2,0.9,9.3,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.1,1.7,0.1,1.9,11.0,1.1,0.0,0.0,0.0,0.0,33.0,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted. 
0.3,2.8,0.4,0.2,0.7,7.0,0.0,1.6,0.0,0.0,0.1,0.0,0.0,0.1,2.5,0.3,11.0,12.0,1.3,0.0,0.0,0.0,0.0,33.0,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted. 
0.0,2.2,0.2,0.0,0.3,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,1.4,4.2,1.3,0.0,0.1,0.0,0.0,71.2,0.1,Normal,Condition satisfactory.
0.0,2.4,0.1,0.0,0.4,0.2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.3,5.8,3.5,1.5,0.0,0.1,0.0,0.0,27.7,0.1,Normal,Condition satisfactory.
0.0,4.3,0.0,0.1,0.9,2.8,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.6,0.0,0.4,0.1,0.0,0.0,0.0,155.1,,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
0.0,3.9,0.1,0.1,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,44.0,0.0,0.3,0.0,0.0,0.0,0.0,33.2,,Caution,Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
0.0,1.7,0.0,0.0,0.2,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,4.0,0.0,0.4,0.0,0.0,0.0,0.1,59.5,,Caution,Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
0.4,5.8,0.4,0.5,1.2,45.0,0.1,6.2,0.0,0.0,0.4,0.0,0.0,0.1,6.7,0.0,5.9,0.5,4.5,0.1,0.1,0.0,0.1,33.5,,Serious,Water contamination. Wear appears satisfactory. Action should be taken to correct - Consider fluid clean/change and/or filter change. 
0.0,10.0,0.3,0.7,1.5,17.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.0,1.8,0.8,4.7,0.0,2.0,0.1,0.0,0.0,0.1,44.2,,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted. Insufficient sample to carry out all tests. (Neutralisation number)
2.0,1.6,0.7,3.3,16.0,119.0,2.0,80.0,0.0,0.0,1.9,0.1,0.1,0.0,8.2,6.0,2.9,0.0,27.0,1.8,0.0,0.8,0.0,34.9,,Serious,Visible debris present. There is evidence of tin present; possibly from bearing/bush wear. Iron is higher than expected and suggest possible wear of shaft; bearing or bore or corrosion products and is dependant upon the type of compressor in use. Action should be taken to correct - Consider fluid change and/or filter change. Additionally consider check unit for abnormal noise or vibration & feedback inspection findings. Resample at the next service intervention. Insufficient sample to carry out all tests. (ISO cleanliness code; water content neutralisation number)
0.5,3.4,0.1,0.0,1.1,1.2,0.7,0.7,0.4,0.0,0.0,0.0,0.0,0.0,17.0,0.2,21.0,4.1,8.0,0.0,0.0,0.0,0.0,43.9,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
0.1,1.8,0.0,0.0,1.3,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.5,6.0,3.8,1.6,0.0,0.0,0.0,0.0,38.1,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
0.0,1.6,0.0,0.0,0.7,0.7,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.1,3.4,0.6,0.0,0.0,0.0,0.0,38.1,0.1,Normal,Condition satisfactory.
0.0,2.8,0.0,0.0,0.8,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,11.0,3.0,0.4,0.1,0.0,0.0,0.0,47.3,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
0.2,0.7,0.2,0.7,0.4,0.6,0.4,0.0,0.4,0.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,6.5,0.0,0.0,1.1,1.2,0.3,36.3,0.1,Caution,Low viscosity noted. Visible debris present. Wear appears satisfactory. Advice : Resample at the next service intervention.
0.3,1.4,0.0,0.7,0.8,1.0,0.6,0.0,0.4,0.0,0.0,0.5,0.8,0.0,0.0,0.0,2.4,6.7,0.0,0.0,1.1,1.0,0.3,34.4,0.1,Normal,Condition satisfactory.
0.2,0.8,0.2,0.7,0.4,0.7,0.5,0.0,0.5,0.0,0.0,0.5,0.8,0.0,2.8,0.0,1.6,6.5,0.0,0.0,1.1,1.6,0.3,40.0,0.1,Caution,Low viscosity noted. Visible debris present. Wear appears satisfactory. Advice : Resample at the next service intervention.
0.2,1.3,0.2,0.7,0.7,0.8,0.3,0.0,0.5,0.0,0.0,0.5,0.8,0.0,0.0,0.0,2.7,6.6,0.0,0.0,1.1,1.4,0.3,34.0,0.1,Normal,Condition satisfactory. 
1.6,1.6,0.0,0.0,0.3,12.0,0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.0,7.5,0.5,1.7,0.2,0.0,0.2,0.0,61.6,0.1,Normal,Condition satisfactory.
2.0,1.4,0.0,0.0,0.5,17.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.3,1.5,0.3,0.0,0.2,0.0,54.6,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
1.8,1.2,0.0,0.1,0.3,16.0,0.5,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.0,0.3,1.2,0.2,0.0,0.2,0.0,57.4,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
1.6,1.1,0.0,0.1,0.4,19.0,1.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.2,0.3,1.6,0.2,0.0,0.2,0.0,50.1,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
2.2,0.9,0.0,0.0,0.2,14.0,0.2,1.2,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.6,2.1,3.1,1.1,0.1,0.0,0.1,0.1,54.6,0.1,Normal,Condition satisfactory.
2.4,1.3,0.0,0.0,0.3,18.0,0.6,0.8,0.4,0.0,0.2,0.1,0.0,0.1,0.0,0.4,2.9,2.6,1.9,0.2,0.0,0.2,0.0,59.3,0.1,Caution,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.
0.0,0.2,0.0,0.0,0.1,0.1,0.0,1.3,0.2,0.0,0.0,0.0,0.0,0.1,1.4,0.7,3.4,2.2,0.6,0.0,0.0,0.1,0.0,114.2,0.1,Caution,High viscosity noted compared with previous sample. Visible debris present; but not considered significant. Wear appears satisfactory. Advise monitor at the recommended sampling period. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.
0.2,0.0,0.1,0.0,0.0,0.4,0.7,0.6,0.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.8,0.2,0.9,0.0,0.0,0.0,0.0,113.2,0.1,Normal,Condition satisfactory.
0.5,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.5,0.1,0.6,0.0,0.0,0.0,0.0,112.9,0.1,Normal,Condition satisfactory.
0.8,0.3,0.0,0.1,12.0,5.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.2,78.0,0.3,20.0,0.0,0.0,0.1,0.0,45.0,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
1.1,0.9,1.1,0.1,12.0,5.3,0.0,0.5,0.6,1.3,0.7,0.8,0.7,0.0,3.4,0.0,81.0,3.3,22.0,0.1,0.2,1.5,0.2,45.1,0.1,Normal,Condition satisfactory.
0.6,0.1,0.2,0.0,13.0,5.4,0.3,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,80.0,3.5,16.0,0.0,1.3,0.0,0.0,45.0,0.1,Normal,Wear appears satisfactory. No significant contamination. Advise monitor at the recommended sampling period.
1.0,1.3,0.0,0.6,12.0,5.4,0.7,0.8,0.7,0.0,0.4,0.9,0.1,0.0,11.0,0.3,89.0,4.9,20.0,0.2,1.8,1.2,0.3,40.5,0.1,Normal,Condition satisfactory.
0.8,1.0,0.0,0.3,12.0,5.8,0.0,2.5,0.0,0.0,0.1,0.6,0.1,0.5,25.0,0.1,92.0,5.1,19.0,0.0,1.5,1.4,0.0,44.7,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
1.5,0.6,0.0,0.0,12.0,5.5,0.3,0.9,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,75.0,0.0,22.0,0.2,0.1,0.3,0.0,45.0,0.1,Caution,Wear appears satisfactory. Condition satisfactory. Visible debris present. Advice : Resample at recommended sampling interval to follow trends.
0.6,0.5,0.5,0.1,11.0,5.2,0.5,1.1,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.3,76.0,0.4,20.0,0.2,0.6,0.0,0.0,45.3,0.1,Normal,Condition satisfactory.
0.8,0.7,0.2,0.2,11.0,5.4,0.0,1.5,0.3,0.1,0.1,0.3,2.1,0.7,14.0,0.4,82.0,0.9,30.0,0.3,0.5,0.0,0.1,44.7,0.1,Normal,Condition satisfactory.
1.0,0.3,0.4,0.1,11.0,6.3,0.0,1.6,0.0,0.0,0.1,0.1,0.0,0.1,4.4,0.0,78.0,0.0,20.0,0.0,0.3,0.3,0.0,45.4,0.1,Normal,Condition satisfactory.
